Name,Link,Ratings,Total Buys,Price,Deal Available,Original Price,Coupon Savings,Company,Discount Price
"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H 14"" (35.5cm) FHD 250 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 21/1Yr Warranty/Alexa built-in/3 mon. Game Pass/Grey/1.37Kg), 83EQ005VIN",https://www.amazon.in/Lenovo-IdeaPad-i5-12450H-Warranty-83EQ005VIN/dp/B0D6MPVN7B/ref=sr_1_21?dib=eyJ2IjoiMSJ9.aCjEAVevdfZj_XvWjAG8b256t3Jh2RRXFR_5XSMqZYiTtZ6uCSjFI7vaeYrjMk-CE12JaICCwb-KZdlfzOjK530TcmxKLNuRtr1D-Y3k-04HVPkoqVJTrH4WhSwPDHdKDtuj1Mb7vH5qxoeMq3pfK9xnE8Gq_1OLZ6tB35QuqkUXjbrfM2rLxdL8LMiIjrScdOHYhvlIv70e0TevhIlzrctUuZzTqYHEeNWi9qxXmze4EPP5gRfcpdBQc5MkrKw-riG7cfw2BK0ABV5MkHIypHznS4cuOqedhAOE8btjgOrDf5zy1BLXu15MnbgOHKKewslRbJ80VlttLZkSzLcvj-CDQ48v88aOpYjB7MeYQo4.e5kcgAmZcOlXEbhfmL8bPAvjxeNcUe1X6PlFIAbzMfQ&dib_tag=se&qid=1741773382&s=computers&sr=1-21,474,100+ ,48990,Limited time deal,92900,Save 2000,Lenovo,43910
"ASUS Vivobook Go 14, Thin and Light Laptop, AMD Ryzen 3 7320U, 14"" (35.56 cm) FHD, (8 GB RAM/512GB SSD/Windows 11/Office 2021/42WHr /Black/1.38 kg), E1404FA-NK325WS",https://www.amazon.in/ASUS-Vivobook-Laptop-Office-E1404FA-NK325WS/dp/B0CCPC5DTD/ref=sr_1_22?dib=eyJ2IjoiMSJ9.aCjEAVevdfZj_XvWjAG8b256t3Jh2RRXFR_5XSMqZYiTtZ6uCSjFI7vaeYrjMk-CE12JaICCwb-KZdlfzOjK530TcmxKLNuRtr1D-Y3k-04HVPkoqVJTrH4WhSwPDHdKDtuj1Mb7vH5qxoeMq3pfK9xnE8Gq_1OLZ6tB35QuqkUXjbrfM2rLxdL8LMiIjrScdOHYhvlIv70e0TevhIlzrctUuZzTqYHEeNWi9qxXmze4EPP5gRfcpdBQc5MkrKw-riG7cfw2BK0ABV5MkHIypHznS4cuOqedhAOE8btjgOrDf5zy1BLXu15MnbgOHKKewslRbJ80VlttLZkSzLcvj-CDQ48v88aOpYjB7MeYQo4.e5kcgAmZcOlXEbhfmL8bPAvjxeNcUe1X6PlFIAbzMfQ&dib_tag=se&qid=1741773382&s=computers&sr=1-22,89,100+ ,29990,Limited time deal,92900,Save 2000,Asus,62910
"JioBook 11 with Lifetime Office/Android 4G Laptop Mediatek 8788 (JioOS) / Octa-core/ 4GB RAM / 64 eMMC Storage/Thin and Light Laptop (11.6 inch, 990 Grams)/ Dual Band WiFi + SIM/Blue",https://www.amazon.in/JioBook-Octa-Core-LPDDR4-JioOS-Expandable/dp/B0CKX9PY1H/ref=sr_1_23?dib=eyJ2IjoiMSJ9.aCjEAVevdfZj_XvWjAG8b256t3Jh2RRXFR_5XSMqZYiTtZ6uCSjFI7vaeYrjMk-CE12JaICCwb-KZdlfzOjK530TcmxKLNuRtr1D-Y3k-04HVPkoqVJTrH4WhSwPDHdKDtuj1Mb7vH5qxoeMq3pfK9xnE8Gq_1OLZ6tB35QuqkUXjbrfM2rLxdL8LMiIjrScdOHYhvlIv70e0TevhIlzrctUuZzTqYHEeNWi9qxXmze4EPP5gRfcpdBQc5MkrKw-riG7cfw2BK0ABV5MkHIypHznS4cuOqedhAOE8btjgOrDf5zy1BLXu15MnbgOHKKewslRbJ80VlttLZkSzLcvj-CDQ48v88aOpYjB7MeYQo4.e5kcgAmZcOlXEbhfmL8bPAvjxeNcUe1X6PlFIAbzMfQ&dib_tag=se&qid=1741773382&s=computers&sr=1-23,339,100+ ,12990,No Deal,92900,Save 2000,Jiobook,79910
"HP 15, AMD Ryzen 3 7320U, 8GB LPDDR5, 512GB SSD, Anti-Glare, Micro-Edge, 15.6-inch (39.6 cm), FHD, AMD Radeon Graphics, 1080p HD Camera, (Win 11, Silver, 1.59 kg), fc0154AU",https://www.amazon.in/HP-Laptop-15-6-inch-Graphics-fc0154AU/dp/B0D3HG5CMG/ref=sr_1_24?dib=eyJ2IjoiMSJ9.aCjEAVevdfZj_XvWjAG8b256t3Jh2RRXFR_5XSMqZYiTtZ6uCSjFI7vaeYrjMk-CE12JaICCwb-KZdlfzOjK530TcmxKLNuRtr1D-Y3k-04HVPkoqVJTrH4WhSwPDHdKDtuj1Mb7vH5qxoeMq3pfK9xnE8Gq_1OLZ6tB35QuqkUXjbrfM2rLxdL8LMiIjrScdOHYhvlIv70e0TevhIlzrctUuZzTqYHEeNWi9qxXmze4EPP5gRfcpdBQc5MkrKw-riG7cfw2BK0ABV5MkHIypHznS4cuOqedhAOE8btjgOrDf5zy1BLXu15MnbgOHKKewslRbJ80VlttLZkSzLcvj-CDQ48v88aOpYjB7MeYQo4.e5kcgAmZcOlXEbhfmL8bPAvjxeNcUe1X6PlFIAbzMfQ&dib_tag=se&qid=1741773382&s=computers&sr=1-24,1499,300+ ,30390,No Deal,92900,Save 2000,Hp,62510
"Lenovo V15 G4 AMD Athlon Silver 7120U Laptop 8GB LPDDR5 Ram, 512 GB SSD PCIe, Windows 11/MS Office,15.6"" FHD Screen, AMD Radeon 610M, Silver, 1 Year Brand Warranty",https://www.amazon.in/Lenovo-Athlon-Laptop-Windows-Warranty/dp/B0872G2MPV/ref=sr_1_25?dib=eyJ2IjoiMSJ9.MfHz3q9pnA66f3PY92CaH6b5JA9WST7j3ricgURIOAuZus9oLGSmWc3Wp4vmzu2q7j3AEynFI4mYmgXordxu6GFF8VZKHdwobD8cnt65mVXc9GuEBcmCD9l_Scev1gCvDQD7JepetYeWj4VtcwdAV-bpTf3WW6L18XmtU0m9qrzn3QWgc08nz7YDlYImEqh00qkMXO4tLFQknhoikq0AMRdTe8O-riPS-EiOJqDDZYQyWot4V2tjasi3-Bp2EXGzbYOd9tkqwa2GK2sac9jIFtmkhX8rLN82PeDtjGJzJWWMbwf6VisnM9AD5KAr7shh412m0_sNYtGBiN_TRIRrVUXPpjqpBUhxJ0kCCsA3bOc.w_ZrS8U6WuhflHz5xL9FNmxIaQ4hP9GGmilsymSy5o8&dib_tag=se&qid=1741773421&s=computers&sr=1-25,2,50+ ,24990,Limited time deal,98760,No Coupon,Lenovo,73770
"HP 255 G9 Ryzen 3 Dual Core AMD Ryzen™ 3 Processor 3250U - (8 GB/512 GB SSD/AMD Radeon Graphics) 9H237PT Thin and Light Laptop (15.6 inch, Black, 1.47 kg)",https://www.amazon.in/HP-255-G9-RyzenTM-Processor/dp/B0DMSNR4GG/ref=sr_1_26?dib=eyJ2IjoiMSJ9.MfHz3q9pnA66f3PY92CaH6b5JA9WST7j3ricgURIOAuZus9oLGSmWc3Wp4vmzu2q7j3AEynFI4mYmgXordxu6GFF8VZKHdwobD8cnt65mVXc9GuEBcmCD9l_Scev1gCvDQD7JepetYeWj4VtcwdAV-bpTf3WW6L18XmtU0m9qrzn3QWgc08nz7YDlYImEqh00qkMXO4tLFQknhoikq0AMRdTe8O-riPS-EiOJqDDZYQyWot4V2tjasi3-Bp2EXGzbYOd9tkqwa2GK2sac9jIFtmkhX8rLN82PeDtjGJzJWWMbwf6VisnM9AD5KAr7shh412m0_sNYtGBiN_TRIRrVUXPpjqpBUhxJ0kCCsA3bOc.w_ZrS8U6WuhflHz5xL9FNmxIaQ4hP9GGmilsymSy5o8&dib_tag=se&qid=1741773421&s=computers&sr=1-26,1,-,23990,No Deal,98760,No Coupon,Hp,74770
"Acer Chromebook CB315-4H Intel Celeron N4500 (Chrome OS/8 GB RAM/128 GB/WiFi 6) 39.6 cm (15.6"") Full HD, Silver, 1.6 KG, 3 Months Google One AI Premium Plan with Gemini Advanced & 2TB Cloud Storage",https://www.amazon.in/Chromebook-CB315-4H-Celeron-Premium-Advanced/dp/B0DH4M1MJ3/ref=sr_1_27?dib=eyJ2IjoiMSJ9.MfHz3q9pnA66f3PY92CaH6b5JA9WST7j3ricgURIOAuZus9oLGSmWc3Wp4vmzu2q7j3AEynFI4mYmgXordxu6GFF8VZKHdwobD8cnt65mVXc9GuEBcmCD9l_Scev1gCvDQD7JepetYeWj4VtcwdAV-bpTf3WW6L18XmtU0m9qrzn3QWgc08nz7YDlYImEqh00qkMXO4tLFQknhoikq0AMRdTe8O-riPS-EiOJqDDZYQyWot4V2tjasi3-Bp2EXGzbYOd9tkqwa2GK2sac9jIFtmkhX8rLN82PeDtjGJzJWWMbwf6VisnM9AD5KAr7shh412m0_sNYtGBiN_TRIRrVUXPpjqpBUhxJ0kCCsA3bOc.w_ZrS8U6WuhflHz5xL9FNmxIaQ4hP9GGmilsymSy5o8&dib_tag=se&qid=1741773421&s=computers&sr=1-27,94,200+ ,18990,No Deal,98760,No Coupon,Acer,79770
"HP 15s, 12th Gen Intel Core i3-1215U, 8GB DDR4, 512GB SSD, (Win 11, Office 21, Silver, 1.69kg) Anti-glare, Micro-edge, 15.6-inch(39.6cm) FHD laptop, Intel UHD Graphics, HD camera, Backlit KB, fq5327tu",https://www.amazon.in/HP-i3-1215U-15-6-inch-Graphics-Speakers/dp/B0BP2M7CCS/ref=sr_1_28?dib=eyJ2IjoiMSJ9.MfHz3q9pnA66f3PY92CaH6b5JA9WST7j3ricgURIOAuZus9oLGSmWc3Wp4vmzu2q7j3AEynFI4mYmgXordxu6GFF8VZKHdwobD8cnt65mVXc9GuEBcmCD9l_Scev1gCvDQD7JepetYeWj4VtcwdAV-bpTf3WW6L18XmtU0m9qrzn3QWgc08nz7YDlYImEqh00qkMXO4tLFQknhoikq0AMRdTe8O-riPS-EiOJqDDZYQyWot4V2tjasi3-Bp2EXGzbYOd9tkqwa2GK2sac9jIFtmkhX8rLN82PeDtjGJzJWWMbwf6VisnM9AD5KAr7shh412m0_sNYtGBiN_TRIRrVUXPpjqpBUhxJ0kCCsA3bOc.w_ZrS8U6WuhflHz5xL9FNmxIaQ4hP9GGmilsymSy5o8&dib_tag=se&qid=1741773421&s=computers&sr=1-28,1192,200+ ,36022,No Deal,98760,No Coupon,Hp,62738
"Dell [Smartchoice] Windows 11 Home 3520 Laptop, Intel Core i3-1215U, 12Th Gen (8GB RAM /512GB SSD /Window 11 /MS Office' 21 /15.6""(39.62 Cm) FHD Display /15 Month Mcafee /Black /1.69Kg Thin & Light",https://www.amazon.in/Dell-Smartchoice-i3-1215U-Processor-Spill-Resistant/dp/B0BQJ68HHC/ref=sr_1_29?dib=eyJ2IjoiMSJ9.MfHz3q9pnA66f3PY92CaH6b5JA9WST7j3ricgURIOAuZus9oLGSmWc3Wp4vmzu2q7j3AEynFI4mYmgXordxu6GFF8VZKHdwobD8cnt65mVXc9GuEBcmCD9l_Scev1gCvDQD7JepetYeWj4VtcwdAV-bpTf3WW6L18XmtU0m9qrzn3QWgc08nz7YDlYImEqh00qkMXO4tLFQknhoikq0AMRdTe8O-riPS-EiOJqDDZYQyWot4V2tjasi3-Bp2EXGzbYOd9tkqwa2GK2sac9jIFtmkhX8rLN82PeDtjGJzJWWMbwf6VisnM9AD5KAr7shh412m0_sNYtGBiN_TRIRrVUXPpjqpBUhxJ0kCCsA3bOc.w_ZrS8U6WuhflHz5xL9FNmxIaQ4hP9GGmilsymSy5o8&dib_tag=se&qid=1741773421&s=computers&sr=1-29,902,300+ ,34990,No Deal,98760,No Coupon,Dell,63770
"Lenovo V14 G3 14"" FHD Laptop, Intel Core i5-1235U, 16GB DDR4 RAM, 512GB SSD, Intel Iris Xe Graphics, Windows 11, Ms-Office Lifetime Validity, Iron Grey,1.6kg, 1 Year Onsite Brand Warranty",https://www.amazon.in/Lenovo-V14-G3-i5-1235U-Ms-Office/dp/B0DYP1XGTC/ref=sr_1_30?dib=eyJ2IjoiMSJ9.MfHz3q9pnA66f3PY92CaH6b5JA9WST7j3ricgURIOAuZus9oLGSmWc3Wp4vmzu2q7j3AEynFI4mYmgXordxu6GFF8VZKHdwobD8cnt65mVXc9GuEBcmCD9l_Scev1gCvDQD7JepetYeWj4VtcwdAV-bpTf3WW6L18XmtU0m9qrzn3QWgc08nz7YDlYImEqh00qkMXO4tLFQknhoikq0AMRdTe8O-riPS-EiOJqDDZYQyWot4V2tjasi3-Bp2EXGzbYOd9tkqwa2GK2sac9jIFtmkhX8rLN82PeDtjGJzJWWMbwf6VisnM9AD5KAr7shh412m0_sNYtGBiN_TRIRrVUXPpjqpBUhxJ0kCCsA3bOc.w_ZrS8U6WuhflHz5xL9FNmxIaQ4hP9GGmilsymSy5o8&dib_tag=se&qid=1741773421&s=computers&sr=1-30,No Ratings,-,37390,No Deal,98760,No Coupon,Lenovo,61370
"Lenovo LOQ 2024 AMD Ryzen 5 7235HS 15.6"" (39.6cm) 144Hz 300Nits FHD IPS Gaming Laptop (12GB/512GB SSD/Win 11/NVIDIA RTX 3050 6GB Graphics/100% sRGB/Office 21/3 Mon. Game Pass/Grey/2.4Kg), 83JC0031IN",https://www.amazon.in/Lenovo-7235HS-300Nits-Graphics-83JC0031IN/dp/B0D7VMYDJY/ref=sr_1_31?dib=eyJ2IjoiMSJ9.MfHz3q9pnA66f3PY92CaH6b5JA9WST7j3ricgURIOAuZus9oLGSmWc3Wp4vmzu2q7j3AEynFI4mYmgXordxu6GFF8VZKHdwobD8cnt65mVXc9GuEBcmCD9l_Scev1gCvDQD7JepetYeWj4VtcwdAV-bpTf3WW6L18XmtU0m9qrzn3QWgc08nz7YDlYImEqh00qkMXO4tLFQknhoikq0AMRdTe8O-riPS-EiOJqDDZYQyWot4V2tjasi3-Bp2EXGzbYOd9tkqwa2GK2sac9jIFtmkhX8rLN82PeDtjGJzJWWMbwf6VisnM9AD5KAr7shh412m0_sNYtGBiN_TRIRrVUXPpjqpBUhxJ0kCCsA3bOc.w_ZrS8U6WuhflHz5xL9FNmxIaQ4hP9GGmilsymSy5o8&dib_tag=se&qid=1741773421&s=computers&sr=1-31,17,100+ ,62490,Limited time deal,98760,No Coupon,Lenovo,36270
"Lenovo IdeaPad 3, Intel Core i3-1215U, 12th Gen, 8GB RAM, 512GB SSD, FHD, 14""/35.5cm, Windows 11, MSOffice 2021, Arctic Grey, 1.43Kg, 82RJ00FUIN, 1 Year Warranty, 3months Game Pass, Thin& Light Laptop",https://www.amazon.in/Lenovo-IdeaPad-i3-1215U-Warranty-82RJ00FUIN/dp/B0DFH99H7X/ref=sr_1_32?dib=eyJ2IjoiMSJ9.MfHz3q9pnA66f3PY92CaH6b5JA9WST7j3ricgURIOAuZus9oLGSmWc3Wp4vmzu2q7j3AEynFI4mYmgXordxu6GFF8VZKHdwobD8cnt65mVXc9GuEBcmCD9l_Scev1gCvDQD7JepetYeWj4VtcwdAV-bpTf3WW6L18XmtU0m9qrzn3QWgc08nz7YDlYImEqh00qkMXO4tLFQknhoikq0AMRdTe8O-riPS-EiOJqDDZYQyWot4V2tjasi3-Bp2EXGzbYOd9tkqwa2GK2sac9jIFtmkhX8rLN82PeDtjGJzJWWMbwf6VisnM9AD5KAr7shh412m0_sNYtGBiN_TRIRrVUXPpjqpBUhxJ0kCCsA3bOc.w_ZrS8U6WuhflHz5xL9FNmxIaQ4hP9GGmilsymSy5o8&dib_tag=se&qid=1741773421&s=computers&sr=1-32,474,100+ ,32990,Limited time deal,98760,No Coupon,Lenovo,65770
"Chuwi HeroBook Pro 14.1'' Intel Celeron N4020 Laptop with 8GB RAM, 256GB SSD, Windows 11, 1TB Expand, FHD IPS, Ultra Slim, USB3.0, Mini-HDMI, Webcam",https://www.amazon.in/Chuwi-HeroBook-Pro-Celeron-Mini-HDMI/dp/B0D9RXH8X5/ref=sr_1_33?dib=eyJ2IjoiMSJ9.MfHz3q9pnA66f3PY92CaH6b5JA9WST7j3ricgURIOAuZus9oLGSmWc3Wp4vmzu2q7j3AEynFI4mYmgXordxu6GFF8VZKHdwobD8cnt65mVXc9GuEBcmCD9l_Scev1gCvDQD7JepetYeWj4VtcwdAV-bpTf3WW6L18XmtU0m9qrzn3QWgc08nz7YDlYImEqh00qkMXO4tLFQknhoikq0AMRdTe8O-riPS-EiOJqDDZYQyWot4V2tjasi3-Bp2EXGzbYOd9tkqwa2GK2sac9jIFtmkhX8rLN82PeDtjGJzJWWMbwf6VisnM9AD5KAr7shh412m0_sNYtGBiN_TRIRrVUXPpjqpBUhxJ0kCCsA3bOc.w_ZrS8U6WuhflHz5xL9FNmxIaQ4hP9GGmilsymSy5o8&dib_tag=se&qid=1741773421&s=computers&sr=1-33,3197,100+ ,15990,Limited time deal,98760,No Coupon,Chuwi,82770
"Acer Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/512 GB SSD/Win11 Home/38 WHR/HD Webcam) A325-45 with 39.63 cm (15.6"") HD Display, Pure Silver, 1.5 KG",https://www.amazon.in/Acer-Celeron-Processor-LPDDR4X-A325-45/dp/B0D7PYTTGH/ref=sr_1_34?dib=eyJ2IjoiMSJ9.MfHz3q9pnA66f3PY92CaH6b5JA9WST7j3ricgURIOAuZus9oLGSmWc3Wp4vmzu2q7j3AEynFI4mYmgXordxu6GFF8VZKHdwobD8cnt65mVXc9GuEBcmCD9l_Scev1gCvDQD7JepetYeWj4VtcwdAV-bpTf3WW6L18XmtU0m9qrzn3QWgc08nz7YDlYImEqh00qkMXO4tLFQknhoikq0AMRdTe8O-riPS-EiOJqDDZYQyWot4V2tjasi3-Bp2EXGzbYOd9tkqwa2GK2sac9jIFtmkhX8rLN82PeDtjGJzJWWMbwf6VisnM9AD5KAr7shh412m0_sNYtGBiN_TRIRrVUXPpjqpBUhxJ0kCCsA3bOc.w_ZrS8U6WuhflHz5xL9FNmxIaQ4hP9GGmilsymSy5o8&dib_tag=se&qid=1741773421&s=computers&sr=1-34,252,200+ ,23990,No Deal,98760,No Coupon,Acer,74770
"Lenovo V15 G4 (2024), AMD Ryzen 3 7320U Quad Core - (8GB/512GB SSD/AMD Radeon Graphics/Windows 11 PRO) Thin and Light Business Laptop/15.6"" FHD Display/Arctic Grey/1.57 kg/MS Office 2021",https://www.amazon.in/Lenovo-V15-Ryzen-7320U-Quad/dp/B0DHFSN5M7/ref=sr_1_35?dib=eyJ2IjoiMSJ9.MfHz3q9pnA66f3PY92CaH6b5JA9WST7j3ricgURIOAuZus9oLGSmWc3Wp4vmzu2q7j3AEynFI4mYmgXordxu6GFF8VZKHdwobD8cnt65mVXc9GuEBcmCD9l_Scev1gCvDQD7JepetYeWj4VtcwdAV-bpTf3WW6L18XmtU0m9qrzn3QWgc08nz7YDlYImEqh00qkMXO4tLFQknhoikq0AMRdTe8O-riPS-EiOJqDDZYQyWot4V2tjasi3-Bp2EXGzbYOd9tkqwa2GK2sac9jIFtmkhX8rLN82PeDtjGJzJWWMbwf6VisnM9AD5KAr7shh412m0_sNYtGBiN_TRIRrVUXPpjqpBUhxJ0kCCsA3bOc.w_ZrS8U6WuhflHz5xL9FNmxIaQ4hP9GGmilsymSy5o8&dib_tag=se&qid=1741773421&s=computers&sr=1-35,21,100+ ,26990,No Deal,98760,No Coupon,Lenovo,71770
"HP 15S AMD Ryzen 5000 (16GB Ram/512GB SSD/Fhd/Windows 11/Ms Office 21/Backlit Keyboard/ 15.6"" (39.6 Cm)/Silver/2.21 Kg) Eq2305Au/Eq2182Au Laptop",https://www.amazon.in/HP-Windows-Keyboard-eq2305AU-eq2182au/dp/B0B4N77Y34/ref=sr_1_36?dib=eyJ2IjoiMSJ9.MfHz3q9pnA66f3PY92CaH6b5JA9WST7j3ricgURIOAuZus9oLGSmWc3Wp4vmzu2q7j3AEynFI4mYmgXordxu6GFF8VZKHdwobD8cnt65mVXc9GuEBcmCD9l_Scev1gCvDQD7JepetYeWj4VtcwdAV-bpTf3WW6L18XmtU0m9qrzn3QWgc08nz7YDlYImEqh00qkMXO4tLFQknhoikq0AMRdTe8O-riPS-EiOJqDDZYQyWot4V2tjasi3-Bp2EXGzbYOd9tkqwa2GK2sac9jIFtmkhX8rLN82PeDtjGJzJWWMbwf6VisnM9AD5KAr7shh412m0_sNYtGBiN_TRIRrVUXPpjqpBUhxJ0kCCsA3bOc.w_ZrS8U6WuhflHz5xL9FNmxIaQ4hP9GGmilsymSy5o8&dib_tag=se&qid=1741773421&s=computers&sr=1-36,882,100+ ,39690,No Deal,98760,No Coupon,Hp,59070
"Lenovo V15 12th Gen Intel Core i7-1255U 15.6"" FHD Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/MS Office Home & Student 2021/Iron Grey/1.70 kg), 82TTA073IN",https://www.amazon.in/Lenovo-V15-i7-1255U-Windows-82TTA073IN/dp/B0DDY3XT48/ref=sr_1_37?dib=eyJ2IjoiMSJ9.MfHz3q9pnA66f3PY92CaH6b5JA9WST7j3ricgURIOAuZus9oLGSmWc3Wp4vmzu2q7j3AEynFI4mYmgXordxu6GFF8VZKHdwobD8cnt65mVXc9GuEBcmCD9l_Scev1gCvDQD7JepetYeWj4VtcwdAV-bpTf3WW6L18XmtU0m9qrzn3QWgc08nz7YDlYImEqh00qkMXO4tLFQknhoikq0AMRdTe8O-riPS-EiOJqDDZYQyWot4V2tjasi3-Bp2EXGzbYOd9tkqwa2GK2sac9jIFtmkhX8rLN82PeDtjGJzJWWMbwf6VisnM9AD5KAr7shh412m0_sNYtGBiN_TRIRrVUXPpjqpBUhxJ0kCCsA3bOc.w_ZrS8U6WuhflHz5xL9FNmxIaQ4hP9GGmilsymSy5o8&dib_tag=se&qid=1741773421&s=computers&sr=1-37,13,100+ ,45990,No Deal,98760,No Coupon,Lenovo,52770
"(Refurbished) Dell Latitude 5490 Business 7th Gen Laptop PC (Intel Core i5-7300U, 8GB Ram, 256GB SSD, Camera, WiFi, Bluetooth) Win 10 Pro",https://www.amazon.in/Dell-Latitude-Bluetooth-Certified-Refurbished/dp/B07JYT4PZR/ref=sr_1_38?dib=eyJ2IjoiMSJ9.MfHz3q9pnA66f3PY92CaH6b5JA9WST7j3ricgURIOAuZus9oLGSmWc3Wp4vmzu2q7j3AEynFI4mYmgXordxu6GFF8VZKHdwobD8cnt65mVXc9GuEBcmCD9l_Scev1gCvDQD7JepetYeWj4VtcwdAV-bpTf3WW6L18XmtU0m9qrzn3QWgc08nz7YDlYImEqh00qkMXO4tLFQknhoikq0AMRdTe8O-riPS-EiOJqDDZYQyWot4V2tjasi3-Bp2EXGzbYOd9tkqwa2GK2sac9jIFtmkhX8rLN82PeDtjGJzJWWMbwf6VisnM9AD5KAr7shh412m0_sNYtGBiN_TRIRrVUXPpjqpBUhxJ0kCCsA3bOc.w_ZrS8U6WuhflHz5xL9FNmxIaQ4hP9GGmilsymSy5o8&dib_tag=se&qid=1741773421&s=computers&sr=1-38,269,,17500,Best seller,98760,No Coupon,Dell,81260
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6 inch (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VWIN",https://www.amazon.in/Lenovo-IdeaPad-39-62cm-Windows-82RK00VWIN/dp/B0CR7WG86N/ref=sr_1_39?dib=eyJ2IjoiMSJ9.MfHz3q9pnA66f3PY92CaH6b5JA9WST7j3ricgURIOAuZus9oLGSmWc3Wp4vmzu2q7j3AEynFI4mYmgXordxu6GFF8VZKHdwobD8cnt65mVXc9GuEBcmCD9l_Scev1gCvDQD7JepetYeWj4VtcwdAV-bpTf3WW6L18XmtU0m9qrzn3QWgc08nz7YDlYImEqh00qkMXO4tLFQknhoikq0AMRdTe8O-riPS-EiOJqDDZYQyWot4V2tjasi3-Bp2EXGzbYOd9tkqwa2GK2sac9jIFtmkhX8rLN82PeDtjGJzJWWMbwf6VisnM9AD5KAr7shh412m0_sNYtGBiN_TRIRrVUXPpjqpBUhxJ0kCCsA3bOc.w_ZrS8U6WuhflHz5xL9FNmxIaQ4hP9GGmilsymSy5o8&dib_tag=se&qid=1741773421&s=computers&sr=1-39,1040,100+ ,32850,No Deal,98760,No Coupon,Lenovo,65910
"HP 15s,12th Gen Intel Core i3-1215U, 8GB DDR4, 256GB SSD, Anti-Glare, Micro-Edge, 15.6-inch(39.6cm) FHD Laptop, Intel UHD Graphics, Full-Size KB (Win 11, Office 21, Silver, 1.69kg) fy5010tu",https://www.amazon.in/HP-Anti-Glare-Micro-Edge-15-6-inch-Full-Size/dp/B0D4M15QMW/ref=sr_1_40?dib=eyJ2IjoiMSJ9.MfHz3q9pnA66f3PY92CaH6b5JA9WST7j3ricgURIOAuZus9oLGSmWc3Wp4vmzu2q7j3AEynFI4mYmgXordxu6GFF8VZKHdwobD8cnt65mVXc9GuEBcmCD9l_Scev1gCvDQD7JepetYeWj4VtcwdAV-bpTf3WW6L18XmtU0m9qrzn3QWgc08nz7YDlYImEqh00qkMXO4tLFQknhoikq0AMRdTe8O-riPS-EiOJqDDZYQyWot4V2tjasi3-Bp2EXGzbYOd9tkqwa2GK2sac9jIFtmkhX8rLN82PeDtjGJzJWWMbwf6VisnM9AD5KAr7shh412m0_sNYtGBiN_TRIRrVUXPpjqpBUhxJ0kCCsA3bOc.w_ZrS8U6WuhflHz5xL9FNmxIaQ4hP9GGmilsymSy5o8&dib_tag=se&qid=1741773421&s=computers&sr=1-40,110,200+ ,31990,Limited time deal,98760,No Coupon,Hp,66770
"HP 15, AMD Ryzen 5 7520U, 16GB DDR5, 512GB SSD, (Win 11, Office 21, Silver, 1.59kg), Anti-Glare, Micro-Edge, 15.6-inch(39.6cm), FHD Laptop, AMD Radeon Graphics, 1080p FHD Camera, Backlit KB, fc0156AU",https://www.amazon.in/HP-RyzenTM-15-6-inch-Speakers-15s-fc0156AU/dp/B0CY2PLQ8N/ref=sr_1_41?dib=eyJ2IjoiMSJ9.MfHz3q9pnA66f3PY92CaH6b5JA9WST7j3ricgURIOAuZus9oLGSmWc3Wp4vmzu2q7j3AEynFI4mYmgXordxu6GFF8VZKHdwobD8cnt65mVXc9GuEBcmCD9l_Scev1gCvDQD7JepetYeWj4VtcwdAV-bpTf3WW6L18XmtU0m9qrzn3QWgc08nz7YDlYImEqh00qkMXO4tLFQknhoikq0AMRdTe8O-riPS-EiOJqDDZYQyWot4V2tjasi3-Bp2EXGzbYOd9tkqwa2GK2sac9jIFtmkhX8rLN82PeDtjGJzJWWMbwf6VisnM9AD5KAr7shh412m0_sNYtGBiN_TRIRrVUXPpjqpBUhxJ0kCCsA3bOc.w_ZrS8U6WuhflHz5xL9FNmxIaQ4hP9GGmilsymSy5o8&dib_tag=se&qid=1741773421&s=computers&sr=1-41,15,200+ ,42490,No Deal,98760,No Coupon,Hp,56270
